name,lng,lat,9M5g_yonghushu,9M5g_liuliang,9M4g_liuliang,9MSite_zhuliubi,9M_fugailv,9M_tousu,12M5g_yonghushu,12M5g_liuliang,12M4g_liuliang,12MSite_zhuliubi,12M_fugailv,12M_tousu,归属区域名称,
昌平5G八仙别墅西南1Z,116.441349,40.113903,0,0,7.64,0.0000 ,,,0,0,1.060961927,0.0000 ,0.9900 ,,,
平谷5G城南路1H,117.1087,40.1135,277,2.61,7.78,0.2514 ,0.9922 ,,222,1.43,0.111345301,0.9280 ,0.9940 ,,首都东部绿色生态谷,
顺义5G邮政速递处理中心1HM,116.608682,40.113173,0,0,21.64,0.0000 ,,,0,0,2.210118355,0.0000 ,1.0000 ,,,
城三5G海淀翠湖别墅西北1Z,116.19608,40.11278,395,0.32,0.25,0.5566 ,0.9818 ,,1628,16.79,0.066227412,0.9960 ,0.9620 ,,,
平谷5G铁塔西高村1H,117.10248,40.11277,235,3.89,0.67,0.8534 ,0.9904 ,,184,1.35,0.11932981,0.9190 ,0.9750 ,,,
城三5G海淀翠湖别墅东北侧1Z,116.201109,40.112587,172,1,0.73,0.5786 ,0.9905 ,,104,0.15,0.20770138,0.4200 ,1.0000 ,,,
顺义5G财会培训中心1HM,116.687927,40.111666,0,0,7.22,0.0000 ,,,0,0,0.597703521,0.0000 ,0.9900 ,,,
城三5G海淀梁家园路西1Z,116.11304,40.11154,37,0.11,3.35,0.0324 ,1.0000 ,,425,8.76,0.307986852,0.9660 ,1.0000 ,,,
城三5G海淀温泉南路1Z,116.190988,40.111419,0,0,0.02,0.0000 ,,,0,0,0.02984783,0.0000 ,0.9900 ,,,
顺义5G仁和派出所1H,116.646589,40.111376,436,12.17,48.53,0.2005 ,1.0000 ,,662,8.23,3.463154267,0.7040 ,0.9920 ,,,
昌平5G宏福北影1Z,116.366692,40.111103,9,3.85,24.7,0.1348 ,,,11,4.23,2.367147148,0.6410 ,0.9920 ,,,
城三5G海淀翠湖别墅东南1Z,116.201947,40.110417,1416,2.1,1.84,0.5333 ,0.9904 ,,1808,37.59,0.711363691,0.9810 ,0.9590 ,,,
城三5G海淀上庄四队东门口1Z,116.210148,40.109967,1341,8.56,1.05,0.8911 ,0.9985 ,,1,9.42,0.063258941,0.9930 ,0.9930 ,,,
城三5G海淀上庄村北1Z,116.20434,40.10956,521,0,1.84,0.0000 ,0.9905 ,,0,0,0.711363691,0.0000 ,1.0000 ,,,
昌平5G宏福苑小区南1Z,116.361408,40.109204,376,4.29,1.96,0.6870 ,0.9970 ,,454,5.17,0.07465096,0.9860 ,0.9930 ,,,
城三5G海淀台头村老村委会旁1Z,116.11384,40.10885,109,0,0.76,0.0000 ,0.9685 ,,86,5.13,0.200060173,0.9620 ,1.0000 ,,,
昌平5G宏福公寓楼1Z,116.356961,40.108722,1725,6.74,4.33,0.6090 ,1.0000 ,,510,6.84,0.41170531,0.9430 ,0.9910 ,,,
顺义5G双裕东区1H,116.548567,40.108293,746,6.91,55.61,0.1105 ,0.9648 ,,660,4.57,1.582520205,0.7430 ,0.9970 ,,,
昌平5G翡翠公园1ZM,116.420711,40.108227,0,0,9.81,0.0000 ,,,0,0,0.500712085,0.0000 ,1.0000 ,,,
顺义5G西单大卖场1HM,116.65538,40.10818,121,2.91,49.79,0.0553 ,0.9931 ,,145,2.51,4.691234326,0.3490 ,0.9990 ,,,
城三5G海淀锡盟风情饭庄1Z,116.10425,40.10693,327,0.53,1.05,0.3365 ,0.9615 ,,300,9.99,0.017490212,0.9980 ,0.9580 ,,,
平谷5G东高村卫生院1H,117.108353,40.106812,190,2.26,6.96,0.2452 ,0.9903 ,,1,2.49,0.095642944,0.9630 ,0.9950 ,,首都东部绿色生态谷,
昌平5G杨庄子二1Z,116.262536,40.106736,0,0,5.96,0.0000 ,,,0,0,0.30900661,0.0000 ,0.9900 ,,,
昌平5G宏福南一区1Z,116.360501,40.106403,0,0,5.23,0.0000 ,,,0,0,0.292559699,0.0000 ,0.9900 ,,,
昌平5G白庙村西1Z,116.37898,40.10637,1596,5.46,10.84,0.3350 ,,,5,6.01,1.098035794,0.8460 ,0.9790 ,,,
昌平5G名佳花园一区1Z,116.416645,40.104782,572,6.01,13.17,0.3134 ,1.0000 ,,14,6.61,0.380801593,0.9460 ,0.9980 ,,,
顺义5G金地未来东南1H,116.62453,40.10444,598,5.72,7.52,0.4319 ,0.9985 ,,1087,6.28,0.347399568,0.9480 ,0.9990 ,,,
顺义5G仁和双河路西北1H,116.61688,40.10397,688,10.64,2.43,0.8140 ,0.9961 ,,1271,3.96,0.469118656,0.8940 ,0.9890 ,,,
昌平5G湖湾酒店1Z,116.364229,40.103891,0,0,8.07,0.0000 ,,,0,0,0.850529858,0.0000 ,0.9900 ,,,
顺义5G莫奈花园西北1H,116.52388,40.10361,149,22.72,20.74,0.5227 ,0.9911 ,,246,15.26,1.234580312,0.9250 ,0.9850 ,,,
顺义5G东航北京基地机务维修区1HM,116.577385,40.103491,0,0,24.58,0.0000 ,,,0,0,1.925818303,0.0000 ,1.0000 ,,,
昌平5G王府中西医院1ZM,116.408379,40.103474,0,0,25.63,0.0000 ,,,0,0,3.490820014,0.0000 ,0.9760 ,,,
昌平5G王府中西医结合医院1ZM,116.408542,40.103282,0,0,25.63,0.0000 ,,,0,0,3.490820014,0.0000 ,0.9900 ,,,
顺义5G天竺保税东南1H,116.57968,40.10291,1220,9.08,21.98,0.2922 ,0.9978 ,,1464,12.37,1.369400604,0.9000 ,0.9990 ,,,
城三5G海淀同泽园东里3一体化基站1Z,116.133106,40.102576,3293,1.74,17.79,0.0891 ,,,3951,65.76,1.178342689,0.9820 ,0.9910 ,,,
昌平5G名流花园北1Z,116.426447,40.102566,1093,3.93,5.78,0.4046 ,0.9837 ,,1816,29.43,0.32519835,0.9890 ,0.9970 ,,,
顺义5G现代一厂西2H,116.640351,40.102521,187,1.36,8.3,0.1408 ,0.9988 ,,430,10.94,1.053612596,0.9120 ,0.9970 ,,,
昌平5G名佳花园1Z,116.415327,40.102156,1018,13.88,8.96,0.6076 ,0.9817 ,,0,0,0.467500251,0.0000 ,0.9940 ,,,
昌平5G京北丰盛大卖场1ZM,116.377051,40.102151,0,0,17.9,0.0000 ,,,0,0,1.020917295,0.0000 ,1.0000 ,,,
昌平5G白庙村三1Z,116.381431,40.102141,483,6.62,35.92,0.1556 ,0.9905 ,,560,5.61,3.044568456,0.6480 ,0.9850 ,,,
昌平5G北京大学第六医院昌平院区1ZM,116.260623,40.101939,0,0,4.86,0.0000 ,,,0,0,1.685008751,0.0000 ,0.9910 ,,,
昌平5G宝隆艺园1Z,116.378426,40.101706,2466,8.52,18.14,0.3196 ,0.9874 ,,3406,40.15,1.368922921,0.9670 ,0.9830 ,,,
城三5G海淀同泽园东里1一体化基站1Z,116.133531,40.101167,0,0,16.79,0.0000 ,,,86,1.92,1.178342689,0.6190 ,0.9900 ,,,
城三5G海淀六环温阳路1Z,116.114975,40.100874,0,0,3.3,0.0000 ,0.9850 ,,722,5.96,0.065693569,0.9890 ,1.0000 ,,,
顺义5G龙腾广场西1H,116.533182,40.100272,214,3.76,23.01,0.1403 ,0.9823 ,,462,6.69,1.507781613,0.8160 ,0.9990 ,,,
顺义5G铁匠营村中1H,116.56177,40.10005,8,1.06,43.21,0.0239 ,0.9904 ,,10,1.17,0.076226817,0.9390 ,0.9990 ,,,
昌平5G顺玮阁大酒店1ZM,116.37707,40.10003,0,0,5.2,0.0000 ,,,0,0,0.648338984,0.0000 ,0.9990 ,,,
城三5G海淀东玉河1Z,116.24073,40.09967,0,0,0.79,0.0000 ,,,0,0,0.645343759,0.0000 ,0.9910 ,,,
昌平5G平西府1Z,116.37045,40.09936,4066,9.45,13.38,0.4140 ,0.9919 ,,11,10.4,2.495396888,0.8060 ,0.9900 ,,,
顺义5G后沙峪空港营业厅1HM,116.538888,40.098888,24,1.44,30.27,0.0455 ,1.0000 ,,45,2.47,0.904962463,0.7320 ,0.9980 ,,,
昌平5G中国聋儿康复研究中心1ZM,116.353582,40.098753,0,0,0.43,0.0000 ,,,0,0,1.056564641,0.0000 ,0.9900 ,,,
昌平5G北清路营业厅1ZM,116.289879,40.098662,45,0.34,1.85,0.1548 ,1.0000 ,,14,2.98,0.764934148,0.7960 ,1.0000 ,,,
顺义5G天福号东南角1H,116.545555,40.098347,724,14.28,16.48,0.4642 ,0.9894 ,,1457,27.69,0.817446701,0.9710 ,0.9990 ,,,
顺义5G后沙峪物美1HM,116.535919,40.098003,87,1.7,67.33,0.0247 ,0.9997 ,,93,1.31,1.908624824,0.4060 ,1.0000 ,,,
平谷5G东高村收费站1H,117.10899,40.09766,432,1.79,3.93,0.3133 ,0.9943 ,,407,0.66,0.036086749,0.9480 ,0.9720 ,,首都东部绿色生态谷,
顺义5G北京汽车研发基地1HM,116.624991,40.097551,11,0.45,4.41,0.0934 ,0.9992 ,,88,5.87,0.312354412,0.9490 ,1.0000 ,,,
顺义5G北京汽车研发基地2HM,116.624991,40.097551,4,0.79,4.41,0.1526 ,0.9957 ,,84,4.27,0.312354412,0.9320 ,1.0000 ,,,
顺义5G北京汽车研发基地3HM,116.624991,40.097551,3,2.04,4.41,0.3167 ,,,74,3.96,0.312354412,0.9270 ,0.9890 ,,,
昌平5G珠江摩尔1ZM,116.283487,40.097441,155,0.02,40.98,0.0005 ,1.0000 ,,33,0.06,4.091354033,0.0150 ,0.9900 ,,,
昌平5G珠江摩尔4ZM,116.283487,40.097441,2070,0,40.98,0.0000 ,1.0000 ,,0,0,4.091354033,0.0000 ,0.9460 ,,,
昌平5G珠江摩尔5ZM,116.283487,40.097441,54,0.02,40.98,0.0004 ,0.9904 ,,24,0.02,4.091354033,0.0050 ,0.9920 ,,,
昌平5G珠江摩尔6ZM,116.283487,40.097441,6,0,40.98,0.0000 ,,,1,0,4.091354033,0.0000 ,0.9910 ,,,
顺义5G艾迪公园1HM,116.63384,40.0972,2,0.1,7.81,0.0132 ,0.9709 ,,12,0.16,1.061702739,0.1320 ,1.0000 ,,,
顺义5G艾迪公园2HM,116.63384,40.0972,0,0,7.81,0.0000 ,,,0,0,1.061702739,0.0000 ,0.9370 ,,,
顺义5G艾迪公园3HM,116.63384,40.0972,6,1.49,7.81,0.1604 ,0.9854 ,,1,1.64,1.061702739,0.6070 ,1.0000 ,,,
城三5G海淀西玉河村西1Z,116.22557,40.09705,129,0,0.1,0.0000 ,0.9800 ,,226,0.37,0.131163327,0.7390 ,0.9910 ,,,
昌平5G华电产业园1Z,116.310501,40.097021,0,0,3.47,0.0000 ,,,0,0,0.199405046,0.0000 ,0.9900 ,,,
城三5G海淀G7南侧河边1Z,116.250465,40.096841,0,0,4.08,0.0000 ,,,0,0,1.741599385,0.0000 ,0.9900 ,,,
昌平5G泰康人寿产业园1ZM,116.26604,40.096598,1,0.02,19.33,0.0012 ,,,6,0.04,6.791119372,0.0060 ,0.9900 ,,,
城三5G海淀前沙涧1Z,116.14435,40.09635,0,0,0.88,0.0000 ,,,0,0,0.291638369,0.0000 ,0.9900 ,,,
城三5G海淀东马坊路1Z,116.203635,40.096281,0,0,4.92,0.0000 ,,,0,0,0.967461787,0.0000 ,0.9900 ,,,
城三5G海淀尚院西南角1Z,116.202237,40.096017,0,0,4.92,0.0000 ,,,0,0,0.967461787,0.0000 ,0.9900 ,,,
昌平5G生命园二1Z,116.260227,40.095463,0,0,7.73,0.0000 ,,,0,0,0.534419957,0.0000 ,0.9900 ,,,
昌平5G北农市场1Z,116.315586,40.095443,769,0,4.8,0.0000 ,,,0,0,0.887248379,0.0000 ,0.9910 ,,,
城三5G海淀顺海楼饭庄1Z,116.148721,40.095362,1332,1.79,4.07,0.3059 ,0.9956 ,,1734,4.64,0.076546564,0.9840 ,0.9780 ,,,
顺义5G长城华冠1HM,116.633115,40.094302,2,0.02,7.99,0.0027 ,1.0000 ,,5,0,1.112149466,0.0030 ,1.0000 ,,,
城三5G海淀聂各庄村东南1Z,116.12581,40.09429,0,0,1.81,0.0000 ,0.9926 ,,320,1.29,0.262337773,0.8310 ,1.0000 ,,,
顺义5G南航北京分公司1HM,116.542891,40.093162,2,0.53,12.72,0.0397 ,1.0000 ,,2,0,0.832660171,0.0000 ,1.0000 ,,,
顺义5G顺仁路54号B座1H,116.65998,40.09196,216,13.83,39.85,0.2577 ,0.9938 ,,553,22.8,4.564125236,0.8330 ,0.9820 ,,,
昌平5G农学院实验楼1Z,116.301531,40.091091,0,0,17.54,0.0000 ,,,0,0,9.189158838,0.0000 ,0.9900 ,,,
昌平5G亚北博晟汽配城1ZM,116.408983,40.090493,0,0,9.53,0.0000 ,,,0,0,1.046555349,0.0000 ,0.9900 ,,,
顺义5G赛多利斯1HM,116.537977,40.090491,1,0.02,23.78,0.0007 ,0.9904 ,,4,0.02,2.69870731,0.0070 ,1.0000 ,,,
昌平5G南七家1Z,116.45291,40.09037,856,1.3,2.09,0.3834 ,0.9472 ,,302,4.44,0.009796322,0.9980 ,0.9810 ,,,
顺义5G现代二厂西侧1H,116.63407,40.09037,152,0.78,6.14,0.1125 ,,,392,2.56,1.877941512,0.5770 ,0.9850 ,,,
城三5G海淀苏家坨加油站西1Z,116.147567,40.090168,0,0,1.16,0.0000 ,,,0,0,0.283564143,0.0000 ,0.9900 ,,,
城三5G海淀东马坊村西1Z,116.194145,40.089889,0,0,2.21,0.0000 ,,,587,17.66,0.77690152,0.9580 ,0.9900 ,,,
顺义5G中关村医学工程健康产业化基地1HM,116.536507,40.089726,0,0,24.74,0.0000 ,1.0000 ,,8,0.01,2.723912196,0.0030 ,1.0000 ,,,
昌平5G华电营业厅1ZM,116.311969,40.089445,0,0,66.36,0.0000 ,,,1,0.63,16.38654171,0.0370 ,1.0000 ,,回龙观,
昌平5G回龙观三一重工1ZM,116.285443,40.089395,12523,0.06,7.24,0.0078 ,1.0000 ,,43,3.48,3.007051221,0.5370 ,1.0000 ,,,
顺义5G联东U谷仁和科技园1HM,116.69115,40.08934,3,0,0.57,0.0054 ,,,4,0.01,0.019991226,0.3680 ,1.0000 ,,,
顺义5G联东U谷仁和科技园2HM,116.69115,40.08934,1,0,0.57,0.0000 ,0.8333 ,,5,0,0.019991226,0.0180 ,1.0000 ,,,
顺义5G联东U谷仁和科技园3HM,116.69105,40.08922,2,0.04,0.57,0.0644 ,0.8817 ,,11,0.36,0.019991226,0.9480 ,1.0000 ,,,
顺义5G石园西区移动营业厅1HM,116.655954,40.089132,26,2.8,15.79,0.1506 ,1.0000 ,,35,1.95,1.091285564,0.6410 ,1.0000 ,,,
顺义5G龙湾别墅东1H,116.49944,40.08888,279,4.63,23.83,0.1628 ,0.9933 ,,478,3.12,1.569377869,0.6650 ,0.9920 ,,,
顺义5G中航复材北1H,116.6286,40.08868,72,2.42,13.5,0.1518 ,0.9822 ,,228,6.09,2.559077507,0.7040 ,0.9890 ,,,
昌平5G酷雅儿童世界商业楼1ZM,116.336965,40.086824,0,0,21.93,0.0000 ,,,0,0,1.157454857,0.0000 ,0.9930 ,,,
顺义5G裕华路空港融慧园1HM,116.543744,40.086644,0,0,56.9,0.0000 ,1.0000 ,,0,0,3.059706733,0.0000 ,1.0000 ,,,
顺义5G裕华路空港融慧园2HM,116.543744,40.086644,4,0.28,56.9,0.0048 ,0.9997 ,,24,2.63,3.059706733,0.4620 ,1.0000 ,,,
顺义5G裕华路空港融慧园3HM,116.543744,40.086644,1,0,56.9,0.0000 ,,,16,0.16,3.059706733,0.0510 ,0.9990 ,,,
顺义5G裕华路空港融慧园4HM,116.543744,40.086644,1,0,56.9,0.0000 ,1.0000 ,,16,0.1,3.059706733,0.0330 ,1.0000 ,,,
顺义5G裕华路空港融慧园5HM,116.543744,40.086644,0,0,56.9,0.0000 ,,,0,0,3.059706733,0.0000 ,0.9900 ,,,
昌平5G田园风光雅苑18号楼1Z,116.345186,40.086604,526,5.11,29.98,0.1456 ,0.9904 ,,222,5.06,2.117489867,0.7050 ,1.0000 ,,回龙观,
城三5G海淀温百兴加油站南侧1Z,116.15007,40.08648,0,0,0.04,0.0000 ,,,0,0,0.318682679,0.0000 ,0.9900 ,,,
顺义5G阿尔法针织南1H,116.655145,40.086164,773,9.14,36.5,0.2003 ,0.9923 ,,1194,21.85,2.960612889,0.8810 ,0.9990 ,,,
城三5G海淀后柳林村东侧1Z,116.143891,40.085581,0,0,1.17,0.0000 ,,,14,0.01,0.024088813,0.3670 ,0.9900 ,,,
顺义5G李遂工业区南部1H,116.75597,40.08534,319,2.76,17.03,0.1394 ,0.9866 ,,476,4.12,2.014792371,0.6720 ,0.9630 ,,,
昌平5G魏窑村一1Z,116.379895,40.085291,0,0,4.33,0.0000 ,0.9905 ,,0,0,1.600921575,0.0000 ,1.0000 ,,,
顺义5G后沙峪京顺车管所1H,116.468714,40.085184,571,2.41,16.59,0.1267 ,0.9954 ,,868,3.94,0.940763314,0.8070 ,1.0000 ,,,
昌平5G半截塔五1Z,116.392143,40.084632,277,0,27.26,0.0000 ,0.9892 ,,0,0,1.4921369,0.0000 ,0.9890 ,,,
昌平5G回南家园飞箱1Z,116.383873,40.084294,0,0,14,0.0000 ,,,0,0,1.543489535,0.0000 ,0.9970 ,,,
顺义5G疾病预防控制中心及卫生监督所新楼1HM,116.669335,40.084252,1,0,0.17,0.0052 ,1.0000 ,,3,0.71,0.053368799,0.9300 ,0.9210 ,,,
顺义5G疾病预防控制中心及卫生监督所新楼2HM,116.669335,40.084252,1,0,0.17,0.0063 ,,,10,0.07,0.053368799,0.5670 ,0.9560 ,,,
城一5G朝阳来广营滨河路219号1H,116.465393,40.083916,596,2.67,4.41,0.3771 ,0.9989 ,,2,2.94,0.218972199,0.9310 ,1.0000 ,,,
昌平5G回龙观营业厅1ZM,116.333073,40.083904,0,0,20.44,0.0000 ,,,22,0.52,1.173567434,0.3060 ,0.9980 ,,回龙观,
顺义5G北京市新英才学校1HM,116.512614,40.083523,0,0,27.19,0.0000 ,,,0,0,1.364806598,0.0000 ,0.9820 ,,,
顺义5G北京市新英才学校2HM,116.512614,40.083523,0,0,27.19,0.0000 ,,,0,0,1.364806598,0.0000 ,1.0000 ,,,
昌平5G半截塔三1Z,116.388559,40.083439,149,4.69,28.75,0.1403 ,1.0000 ,,145,3.87,1.412871836,0.7330 ,0.9940 ,,,
昌平5G回龙观东区1Z,116.364851,40.083345,531,12.58,4.54,0.7347 ,0.9799 ,,1008,11.8,1.683253837,0.8750 ,0.9930 ,,,
昌平5G矩阵楼盘北1Z,116.351381,40.083223,8292,9.25,13.43,0.4079 ,0.9908 ,,1042,14.92,1.421506534,0.9130 ,0.9800 ,,回龙观,
昌平5G半截塔六1Z,116.402801,40.083002,0,0,2.74,0.0000 ,,,0,0,0.266383413,0.0000 ,0.9910 ,,,
昌平5G半截塔村一1Z,116.393974,40.082979,1041,6.24,11.35,0.3546 ,1.0000 ,,383,17,1.232990547,0.9320 ,0.9980 ,,,
昌平5G九台庄园西1Z,116.379108,40.082927,0,0,2.71,0.0000 ,,,0,0,1.452697262,0.0000 ,0.9910 ,,,
顺义5G北汽福田安置楼2号楼顶1H,116.6889,40.08265,0,0,20.51,0.0000 ,0.9877 ,,205,33.33,3.050135915,0.9160 ,0.9990 ,,,
昌平5G半截塔一1Z,116.391523,40.082545,0,0,22.33,0.0000 ,1.0000 ,,356,13.31,1.934809349,0.8730 ,0.9940 ,,,
昌平5G回龙观西大街营业厅1ZM,116.34201,40.081712,912,0.85,9.11,0.0855 ,1.0000 ,,8,0.63,1.321834335,0.3230 ,1.0000 ,,回龙观,
昌平5G东小口牛场1Z,116.398797,40.081051,474,3.19,3.67,0.4647 ,1.0000 ,,239,2.25,0.342601476,0.8680 ,0.9840 ,,,
顺义5G顺和花园一区东南顺和路东1H,116.66338,40.08099,452,9.03,5.58,0.6181 ,0.9918 ,,548,10.03,0.690186374,0.9360 ,0.9780 ,,,
顺义5G首都机场T2航站楼B1北侧1HM,116.587608,40.080964,52,0.18,53.28,0.0033 ,0.9739 ,,125,0.28,6.751701412,0.0400 ,0.9980 ,,,
顺义5G首都机场T2航站楼F1国内候机区东侧4HM,116.587608,40.080964,58,2.18,53.28,0.0394 ,0.9997 ,,142,6.46,6.751701412,0.4890 ,1.0000 ,,,
顺义5G首都机场T2航站楼F1南侧行李提取及运输8HM,116.587608,40.080964,26,1.12,53.28,0.0205 ,0.9170 ,,67,0.79,6.751701412,0.1050 ,0.9990 ,,,
顺义5G首都机场T2航站楼F1南侧候机区10HM,116.587608,40.080964,26,0.79,53.28,0.0147 ,,,61,3.42,6.751701412,0.3370 ,0.9930 ,,,
顺义5G首都机场T2航站楼F2北侧国内候机区东13HM,116.587608,40.080964,128,4.56,53.28,0.0788 ,0.9984 ,,250,2.79,6.751701412,0.2920 ,1.0000 ,,,
顺义5G首都机场T2航站楼F2北侧国内候机区中12HM,116.587608,40.080964,398,14.67,53.28,0.2159 ,0.9970 ,,928,14.24,6.751701412,0.6780 ,1.0000 ,,,
顺义5G首都机场T2航站楼F2北侧国内值机区15HM,116.587608,40.080964,439,2.92,53.28,0.0519 ,0.9999 ,,797,2.39,6.751701412,0.2610 ,1.0000 ,,,
顺义5G首都机场T2航站楼F2南侧国际出发区16HM,116.587608,40.080964,166,5.13,53.28,0.0878 ,0.9969 ,,381,12.49,6.751701412,0.6490 ,1.0000 ,,,
顺义5G首都机场T2航站楼F2南侧国际候机区18HM,116.587608,40.080964,7,2.08,53.28,0.0375 ,0.9964 ,,13,1.4,6.751701412,0.1720 ,1.0000 ,,,
顺义5G首都机场T2航站楼F2南侧国际值机区17HM,116.587608,40.080964,17,0.57,53.28,0.0105 ,0.9414 ,,24,3,6.751701412,0.3080 ,1.0000 ,,,
顺义5G首都机场T2航站楼F3南侧候机区办公及边防联检21HM,116.587608,40.080964,24,0.03,53.28,0.0005 ,0.9973 ,,167,0.03,6.751701412,0.0050 ,1.0000 ,,,
顺义5G首都机场T2航站楼F3南侧旅客区22HM,116.587608,40.080964,3,0.01,53.28,0.0002 ,0.9659 ,,3,0.01,6.751701412,0.0010 ,1.0000 ,,,
城三5G海淀京新高速辅路东侧1Z,116.281451,40.080797,0,0,2.37,0.0000 ,,,0,0,1.522863311,0.0000 ,0.9910 ,,,
昌平5G回龙观东大街营业厅1ZM,116.351001,40.080259,33,0.05,10.49,0.0050 ,1.0000 ,,16,0.13,3.259662688,0.0390 ,1.0000 ,,回龙观,
平谷5G门楼庄1H,117.0538,40.0801,435,1.28,5.59,0.1865 ,0.9945 ,,478,0.71,0.064693664,0.9170 ,0.9800 ,,首都东部绿色生态谷,
顺义5G李遂村1H,116.75083,40.08,240,5.21,15.18,0.2554 ,0.9854 ,,436,22.57,1.589249572,0.9340 ,0.9840 ,,,
昌平5G回龙观龙园派出所1ZM,116.345015,40.079839,0,0,22.62,0.0000 ,,,0,0,4.311152948,0.0000 ,1.0000 ,,,
顺义5G首都机场T1航站楼B1层1HM,116.583055,40.079722,1,0.37,24.55,0.0148 ,1.0000 ,,2,0,3.311678799,0.0000 ,1.0000 ,,首都机场,
顺义5G首都机场T1航站楼F1F2办公区3HM,116.583055,40.079722,8,1.88,24.55,0.0712 ,1.0000 ,,11,1.02,3.311678799,0.2360 ,1.0000 ,,首都机场,
顺义5G首都机场T1航站楼F1F2东臂区6HM,116.583055,40.079722,1,0,24.55,0.0000 ,,,3,0,3.311678799,0.0000 ,1.0000 ,,首都机场,
顺义5G首都机场T1航站楼F1F2西臂区2HM,116.583055,40.079722,2,0.01,24.55,0.0004 ,,,24,0.04,3.311678799,0.0110 ,1.0000 ,,首都机场,
顺义5G首都机场T1航站楼F2F3西侧办公餐饮区4HM,116.583055,40.079722,0,0,24.55,0.0000 ,1.0000 ,,1,0,3.311678799,0.0000 ,1.0000 ,,首都机场,
顺义5G首都机场T1航站楼F2F3中部及侧办公区5HM,116.583055,40.079722,1,0,24.55,0.0001 ,1.0000 ,,1,0,3.311678799,0.0000 ,1.0000 ,,首都机场,
昌平5G回龙观镇政府1ZM,116.340955,40.079644,0,0,8.64,0.0000 ,,,0,0,1.246849093,0.0000 ,1.0000 ,,,
城三5G海淀草场村北1Z,116.116822,40.079262,216,5.87,1.16,0.8347 ,0.9720 ,,316,9.68,0.088905744,0.9910 ,1.0000 ,,,
顺义区5G首都机场T2航站楼B2走廊H26GM,116.588637,40.079255,60,0.29,158.74,0.0018 ,0.9650 ,,179,0.45,26.30922191,0.0170 ,0.9950 ,,,
昌平5G天通苑西三区营业厅1ZM,116.409058,40.079032,41,1.03,9.98,0.0936 ,0.9967 ,,40,0.68,0.953182555,0.4170 ,1.0000 ,,,
昌平5G北京京都儿童医院1ZM,116.351561,40.078551,0,0,18.46,0.0000 ,,,0,0,3.630919324,0.0000 ,1.0000 ,,回龙观,
昌平5G霍营1Z,116.368344,40.078313,424,3.85,3.44,0.5281 ,0.9720 ,,434,3.75,0.752438937,0.8330 ,0.9910 ,,,
昌平5G太平庄北街西1Z,116.396838,40.078239,0,0,0.98,0.0000 ,0.9924 ,,1350,8.51,0.640180698,0.9300 ,0.9720 ,,,
昌平5G育知东路移动营业厅1ZM,116.3312,40.0782,13,2.62,59.72,0.0421 ,0.9904 ,,16,2.89,1.659440944,0.6350 ,1.0000 ,,回龙观,
城三5G海淀大牛房1Z,116.221047,40.078117,937,9.47,0.6,0.9404 ,0.9971 ,,4,10.42,5.174423697,0.6680 ,0.9890 ,,,
城三5G海淀永旭北路北段1Z,116.23725,40.07804,3825,0.74,1.5,0.3301 ,0.9640 ,,4721,197.33,0.293734449,0.9990 ,0.9830 ,,,
顺义5G顺义机场T2东南1H,116.589444,40.0775,1865,38.3,29.87,0.5618 ,0.9976 ,,3848,38.05,2.842623484,0.9300 ,0.9990 ,,,
城三5G海淀区航天城二桥G7高速路1Z,116.283298,40.077127,0,0,0.84,0.0000 ,,,5512,8.66,1.79893877,0.8280 ,0.9900 ,,,
顺义5G机场灯杆1H,116.584113,40.076831,1,0,27.07,0.0000 ,,,0,0,4.464037758,0.0000 ,0.9900 ,,,
昌平5G北郊宿舍北回龙观万荣美食广场1ZM,116.307503,40.076774,0,0,36.13,0.0000 ,,,0,0,1.832704011,0.0000 ,0.9990 ,,,
昌平5G天通西三8号楼1Z,116.401438,40.076251,1674,0,16.96,0.0000 ,1.0000 ,,534,9.98,1.223715481,0.8910 ,0.9940 ,,,
城三5G海淀草场村1Z,116.10871,40.07606,418,4.27,2.07,0.6735 ,0.9951 ,,137,8.32,0.078995377,0.9910 ,0.9800 ,,,
顺义5G首都机场T3E航站楼B1层南侧设备区3HM,116.605551,40.075832,2,253.66,47.26,0.8430 ,,,4,0.24,2.447872019,0.0910 ,0.9970 ,,首都机场,
顺义5G首都机场T3E航站楼B2层北侧设备区2HM,116.605551,40.075832,7,360.3,47.26,0.8840 ,,,7,0.09,2.447872019,0.0340 ,0.9660 ,,首都机场,
顺义5G首都机场T3E航站楼B2层南侧通道1HM,116.605551,40.075832,1,0,47.26,0.0000 ,,,1,0,2.447872019,0.0000 ,1.0000 ,,首都机场,
顺义5G首都机场T3E航站楼F1层东南侧办公区8HM,116.605551,40.075832,5,2.16,47.26,0.0437 ,,,20,1.01,2.447872019,0.2930 ,1.0000 ,,首都机场,
顺义5G首都机场T3E航站楼F1层西南侧办公区7HM,116.605551,40.075832,12,170.22,47.26,0.7827 ,,,18,0.47,2.447872019,0.1610 ,0.9950 ,,首都机场,
顺义5G首都机场T3E航站楼F1层中部东侧办公区6HM,116.605551,40.075832,6,73.74,47.26,0.6095 ,,,11,0.44,2.447872019,0.1530 ,0.9930 ,,首都机场,
顺义5G首都机场T3E航站楼F1层中部西侧办公区5HM,116.605551,40.075832,8,0.49,47.26,0.0102 ,,,25,1.69,2.447872019,0.4080 ,0.9970 ,,首都机场,
